Jahr;Schulgemeinde;Land;country_n;per_n;rank;diff_c
2011;Glattal;Malaysia;2;3.790750568612585e-4;5887;91
2011;Glattal;Marokko;6;0.0011372251705837756;3495;91
2011;Glattal;Mexiko;3;5.686125852918878e-4;5028;91
2011;Glattal;Moldova;2;3.790750568612585e-4;5887;91
2011;Glattal;Mongolei;1;1.8953752843062926e-4;7272;91
2011;Glattal;Montenegro;9;0.0017058377558756635;2733;91
2011;Glattal;Nicaragua;1;1.8953752843062926e-4;7272;91
2011;Glattal;Niederlande;10;0.0018953752843062926;2565;91
2011;Glattal;Nigeria;3;5.686125852918878e-4;5028;91
2011;Glattal;Nordmazedonien;67;0.01269901440485216;802;91
2011;Glattal;Norwegen;2;3.790750568612585e-4;5887;91
2011;Glattal;Österreich;39;0.007391963608794541;1140;91
2011;Glattal;Pakistan;17;0.0032221379833206974;1816;91
2011;Glattal;Peru;6;0.0011372251705837756;3495;91
2011;Glattal;Philippinen;6;0.0011372251705837756;3495;91
2011;Glattal;Polen;8;0.001516300227445034;2923;91
2011;Glattal;Portugal;214;0.04056103108415466;259;91
2011;Glattal;Rumänien;5;9.476876421531463e-4;3919;91
2011;Glattal;Russland;17;0.0032221379833206974;1816;91
2011;Glattal;Schweden;3;5.686125852918878e-4;5028;91
2011;Glattal;Schweiz;3503;0.6639499620924944;19;91
2011;Glattal;Serbien;197;0.037338893100833964;289;91
2011;Glattal;Slowakische Republik;10;0.0018953752843062926;2565;91
2011;Glattal;Slowenien;1;1.8953752843062926e-4;7272;91
2011;Glattal;Somalia;22;0.004169825625473844;1559;91
2011;Glattal;Spanien;61;0.011561789234268385;868;91
2011;Glattal;Sri Lanka;66;0.012509476876421531;817;91
2011;Glattal;Staat unbekannt;7;0.001326762699014405;3180;91
2011;Glattal;Südafrika;2;3.790750568612585e-4;5887;91
2011;Glattal;Syrien;5;9.476876421531463e-4;3919;91
2011;Glattal;Taiwan;1;1.8953752843062926e-4;7272;91
2011;Glattal;Thailand;19;0.003601213040181956;1693;91
2011;Glattal;Togo;2;3.790750568612585e-4;5887;91
2011;Glattal;Tschechische Republik;2;3.790750568612585e-4;5887;91
2011;Glattal;Tunesien;12;0.002274450341167551;2274;91
2011;Glattal;Türkei;104;0.019711902956785442;522;91
2011;Glattal;Ukraine;7;0.001326762699014405;3180;91
2011;Glattal;Ungarn;14;0.00265352539802881;2063;91
2011;Glattal;Usbekistan;3;5.686125852918878e-4;5028;91
2011;Glattal;Venezuela;1;1.8953752843062926e-4;7272;91
2011;Glattal;Vereinigte Staaten;9;0.0017058377558756635;2733;91
2011;Glattal;Vietnam;3;5.686125852918878e-4;5028;91
2011;Glattal;Zimbabwe;1;1.8953752843062926e-4;7272;91
2011;Letzi;Afghanistan;8;0.002224694104560623;2923;73
2011;Letzi;Ägypten;3;8.342602892102336e-4;5028;73
2011;Letzi;Albanien;2;5.561735261401557e-4;5887;73
2011;Letzi;Algerien;1;2.7808676307007786e-4;7272;73
2011;Letzi;Angola;5;0.0013904338153503894;3919;73
2011;Letzi;Äthiopien;1;2.7808676307007786e-4;7272;73
2011;Letzi;Bangladesh;4;0.0011123470522803114;4399;73
2011;Letzi;Bolivien;1;2.7808676307007786e-4;7272;73
2011;Letzi;Bosnien-Herzegowina;22;0.006117908787541713;1559;73
2011;Letzi;Brasilien;11;0.0030589543937708566;2428;73
2011;Letzi;Burundi;1;2.7808676307007786e-4;7272;73
2011;Letzi;China;9;0.002502780867630701;2733;73
2011;Letzi;Côte d'Ivoire;1;2.7808676307007786e-4;7272;73
2011;Letzi;Dänemark;1;2.7808676307007786e-4;7272;73
2011;Letzi;Deutschland;75;0.02085650723025584;715;73
2011;Letzi;Dominikanische Republik;24;0.006674082313681869;1503;73
2011;Letzi;Eritrea;14;0.00389321468298109;2063;73
2011;Letzi;Frankreich;9;0.002502780867630701;2733;73
2011;Letzi;Georgien;2;5.561735261401557e-4;5887;73
2011;Letzi;Ghana;3;8.342602892102336e-4;5028;73
2011;Letzi;Griechenland;7;0.001946607341490545;3180;73
2011;Letzi;Grossbritannien;4;0.0011123470522803114;4399;73
2011;Letzi;Haiti;2;5.561735261401557e-4;5887;73
2011;Letzi;Indien;10;0.0027808676307007787;2565;73
2011;Letzi;Indonesien;1;2.7808676307007786e-4;7272;73
2011;Letzi;Irak;11;0.0030589543937708566;2428;73
2011;Letzi;Iran;5;0.0013904338153503894;3919;73
2011;Letzi;Irland;3;8.342602892102336e-4;5028;73
2011;Letzi;Italien;112;0.03114571746384872;482;73
2011;Letzi;Japan;6;0.0016685205784204673;3495;73
2011;Letzi;Jordanien;4;0.0011123470522803114;4399;73
2011;Letzi;Kamerun;2;5.561735261401557e-4;5887;73
2011;Letzi;Kanada;2;5.561735261401557e-4;5887;73
2011;Letzi;Kasachstan;1;2.7808676307007786e-4;7272;73
2011;Letzi;Kenya;1;2.7808676307007786e-4;7272;73
2011;Letzi;Kolumbien;6;0.0016685205784204673;3495;73
2011;Letzi;Kongo (Brazzaville);4;0.0011123470522803114;4399;73
2011;Letzi;Kosovo;53;0.014738598442714126;948;73
2011;Letzi;Kroatien;33;0.00917686318131257;1262;73
2011;Letzi;Libanon;6;0.0016685205784204673;3495;73
2011;Letzi;Marokko;2;5.561735261401557e-4;5887;73
2011;Letzi;Moldova;2;5.561735261401557e-4;5887;73
2011;Letzi;Mongolei;3;8.342602892102336e-4;5028;73
2011;Letzi;Montenegro;1;2.7808676307007786e-4;7272;73
2011;Letzi;Niederlande;3;8.342602892102336e-4;5028;73
2011;Letzi;Nigeria;1;2.7808676307007786e-4;7272;73
2011;Letzi;Nordmazedonien;61;0.01696329254727475;868;73
2011;Letzi;Norwegen;1;2.7808676307007786e-4;7272;73
2011;Letzi;Österreich;15;0.004171301446051168;1955;73
2011;Letzi;Pakistan;9;0.002502780867630701;2733;73
2011;Letzi;Peru;3;8.342602892102336e-4;5028;73
2011;Letzi;Philippinen;5;0.0013904338153503894;3919;73
2011;Letzi;Polen;4;0.0011123470522803114;4399;73
2011;Letzi;Portugal;254;0.07063403781979978;210;73
2011;Letzi;Rumänien;6;0.0016685205784204673;3495;73
2011;Letzi;Russland;3;8.342602892102336e-4;5028;73
2011;Letzi;Rwanda;1;2.7808676307007786e-4;7272;73
2011;Letzi;Schweiz;2428;0.675194660734149;74;73
2011;Letzi;Serbien;92;0.025583982202447165;589;73
2011;Letzi;Slowakische Republik;6;0.0016685205784204673;3495;73
2011;Letzi;Somalia;9;0.002502780867630701;2733;73
2011;Letzi;Spanien;67;0.018631813125695215;802;73
2011;Letzi;Sri Lanka;42;0.01167964404894327;1092;73
2011;Letzi;Staat unbekannt;1;2.7808676307007786e-4;7272;73
2011;Letzi;Syrien;3;8.342602892102336e-4;5028;73
2011;Letzi;Thailand;4;0.0011123470522803114;4399;73
2011;Letzi;Togo;1;2.7808676307007786e-4;7272;73
2011;Letzi;Tunesien;14;0.00389321468298109;2063;73
2011;Letzi;Türkei;77;0.021412680756395994;696;73
2011;Letzi;Uganda;1;2.7808676307007786e-4;7272;73
2011;Letzi;Ukraine;2;5.561735261401557e-4;5887;73
2011;Letzi;Ungarn;2;5.561735261401557e-4;5887;73
2011;Letzi;Vereinigte Staaten;3;8.342602892102336e-4;5028;73
2011;Limmattal;Afghanistan;7;0.002344273275284662;3180;68
2011;Limmattal;Albanien;2;6.697923643670462e-4;5887;68
2011;Limmattal;Algerien;1;3.348961821835231e-4;7272;68
2011;Limmattal;Angola;9;0.003014065639651708;2733;68
2011;Limmattal;Armenien;2;6.697923643670462e-4;5887;68
2011;Limmattal;Bangladesh;11;0.003683858004018754;2428;68
2011;Limmattal;Benin;2;6.697923643670462e-4;5887;68
2011;Limmattal;Bolivien;3;0.0010046885465505692;5028;68
2011;Limmattal;Bosnien-Herzegowina;22;0.007367716008037508;1559;68
2011;Limmattal;Brasilien;18;0.006028131279303416;1748;68
2011;Limmattal;Bulgarien;1;3.348961821835231e-4;7272;68
2011;Limmattal;Chile;2;6.697923643670462e-4;5887;68
2011;Limmattal;China;7;0.002344273275284662;3180;68
2011;Limmattal;Côte d'Ivoire;2;6.697923643670462e-4;5887;68
2011;Limmattal;Deutschland;34;0.011386470194239785;1242;68
2011;Limmattal;Dominikanische Republik;38;0.012726054922973878;1161;68
2011;Limmattal;Ecuador;2;6.697923643670462e-4;5887;68
2011;Limmattal;Eritrea;6;0.0020093770931011385;3495;68
2011;Limmattal;Frankreich;8;0.0026791694574681848;2923;68
2011;Limmattal;Ghana;6;0.0020093770931011385;3495;68
2011;Limmattal;Griechenland;3;0.0010046885465505692;5028;68
2011;Limmattal;Grossbritannien;2;6.697923643670462e-4;5887;68
2011;Limmattal;Haiti;1;3.348961821835231e-4;7272;68
2011;Limmattal;Indien;5;0.0016744809109176155;3919;68
2011;Limmattal;Indonesien;1;3.348961821835231e-4;7272;68
2011;Limmattal;Irak;25;0.008372404554588079;1473;68
2011;Limmattal;Iran;3;0.0010046885465505692;5028;68
2011;Limmattal;Irland;2;6.697923643670462e-4;5887;68
2011;Limmattal;Italien;87;0.02913596784996651;623;68
2011;Limmattal;Kamerun;2;6.697923643670462e-4;5887;68
2011;Limmattal;Kenya;1;3.348961821835231e-4;7272;68
2011;Limmattal;Kolumbien;4;0.0013395847287340924;4399;68
2011;Limmattal;Kongo (Brazzaville);8;0.0026791694574681848;2923;68
2011;Limmattal;Kosovo;45;0.01507032819825854;1050;68
2011;Limmattal;Kroatien;13;0.004353650368385801;2166;68
2011;Limmattal;Kuba;1;3.348961821835231e-4;7272;68
2011;Limmattal;Libanon;5;0.0016744809109176155;3919;68
2011;Limmattal;Liberia;1;3.348961821835231e-4;7272;68
2011;Limmattal;Malaysia;2;6.697923643670462e-4;5887;68
2011;Limmattal;Marokko;1;3.348961821835231e-4;7272;68
2011;Limmattal;Moldova;2;6.697923643670462e-4;5887;68
2011;Limmattal;Mongolei;1;3.348961821835231e-4;7272;68
2011;Limmattal;Montenegro;1;3.348961821835231e-4;7272;68
2011;Limmattal;Nigeria;5;0.0016744809109176155;3919;68
2011;Limmattal;Nordmazedonien;81;0.02712659075686537;666;68
2011;Limmattal;Norwegen;2;6.697923643670462e-4;5887;68
2011;Limmattal;Österreich;2;6.697923643670462e-4;5887;68
2011;Limmattal;Pakistan;4;0.0013395847287340924;4399;68
2011;Limmattal;Peru;5;0.0016744809109176155;3919;68
2011;Limmattal;Philippinen;5;0.0016744809109176155;3919;68
2011;Limmattal;Polen;1;3.348961821835231e-4;7272;68
2011;Limmattal;Portugal;277;0.0927662424648359;193;68
2011;Limmattal;Rumänien;4;0.0013395847287340924;4399;68
2011;Limmattal;Schweiz;1841;0.616543871399866;112;68
2011;Limmattal;Serbien;82;0.027461486939048894;660;68
2011;Limmattal;Slowakische Republik;1;3.348961821835231e-4;7272;68
2011;Limmattal;Somalia;40;0.013395847287340924;1124;68
2011;Limmattal;Spanien;42;0.01406563965170797;1092;68
2011;Limmattal;Sri Lanka;84;0.02813127930341594;644;68
2011;Limmattal;Staat unbekannt;1;3.348961821835231e-4;7272;68
2011;Limmattal;Syrien;6;0.0020093770931011385;3495;68
2011;Limmattal;Thailand;20;0.006697923643670462;1650;68
2011;Limmattal;Togo;1;3.348961821835231e-4;7272;68
2011;Limmattal;Tschechische Republik;2;6.697923643670462e-4;5887;68
2011;Limmattal;Türkei;71;0.023777628935030142;754;68
2011;Limmattal;Ukraine;1;3.348961821835231e-4;7272;68
2011;Limmattal;Ungarn;5;0.0016744809109176155;3919;68
2011;Limmattal;Vereinigte Staaten;4;0.0013395847287340924;4399;68
2011;Schwamendingen;Afghanistan;15;0.004700720777185835;1955;76
2011;Schwamendingen;Albanien;7;0.0021936696960200563;3180;76
2011;Schwamendingen;Algerien;7;0.0021936696960200563;3180;76
2011;Schwamendingen;Angola;8;0.0025070510811657787;2923;76
2011;Schwamendingen;Argentinien;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Äthiopien;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Bangladesh;7;0.0021936696960200563;3180;76
2011;Schwamendingen;Bolivien;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Bosnien-Herzegowina;24;0.007521153243497336;1503;76
2011;Schwamendingen;Brasilien;10;0.0031338138514572234;2565;76
2011;Schwamendingen;Bulgarien;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Chile;6;0.001880288310874334;3495;76
2011;Schwamendingen;China;20;0.006267627702914447;1650;76
2011;Schwamendingen;Dänemark;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Deutschland;38;0.011908492635537449;1161;76
2011;Schwamendingen;Dominikanische Republik;7;0.0021936696960200563;3180;76
2011;Schwamendingen;Ecuador;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Eritrea;11;0.0034471952366029457;2428;76
2011;Schwamendingen;Finnland;3;9.40144155437167e-4;5028;76
2011;Schwamendingen;Frankreich;4;0.0012535255405828893;4399;76
2011;Schwamendingen;Ghana;17;0.00532748354747728;1816;76
2011;Schwamendingen;Griechenland;12;0.003760576621748668;2274;76
2011;Schwamendingen;Grossbritannien;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Haiti;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Indien;15;0.004700720777185835;1955;76
2011;Schwamendingen;Irak;20;0.006267627702914447;1650;76
2011;Schwamendingen;Iran;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Irland;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Italien;118;0.036979003447195236;460;76
2011;Schwamendingen;Jamaika;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Jordanien;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Kambodscha;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Kamerun;3;9.40144155437167e-4;5028;76
2011;Schwamendingen;Kenya;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Kirgistan;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Kolumbien;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Kongo (Brazzaville);3;9.40144155437167e-4;5028;76
2011;Schwamendingen;Kosovo;91;0.028517706048260733;593;76
2011;Schwamendingen;Kroatien;28;0.008774678784080225;1379;76
2011;Schwamendingen;Libanon;4;0.0012535255405828893;4399;76
2011;Schwamendingen;Liberia;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Libyen;7;0.0021936696960200563;3180;76
2011;Schwamendingen;Liechtenstein;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Marokko;6;0.001880288310874334;3495;76
2011;Schwamendingen;Mongolei;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Montenegro;6;0.001880288310874334;3495;76
2011;Schwamendingen;Niederlande;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Nigeria;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Nordmazedonien;49;0.015355687872140394;990;76
2011;Schwamendingen;Österreich;12;0.003760576621748668;2274;76
2011;Schwamendingen;Pakistan;19;0.005954246317768724;1693;76
2011;Schwamendingen;Philippinen;5;0.0015669069257286117;3919;76
2011;Schwamendingen;Polen;6;0.001880288310874334;3495;76
2011;Schwamendingen;Portugal;198;0.06204951425885302;286;76
2011;Schwamendingen;Rumänien;4;0.0012535255405828893;4399;76
2011;Schwamendingen;Russland;5;0.0015669069257286117;3919;76
2011;Schwamendingen;Schweden;4;0.0012535255405828893;4399;76
2011;Schwamendingen;Schweiz;1981;0.6208085239736759;103;76
2011;Schwamendingen;Senegal;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Serbien;139;0.043560012535255405;405;76
2011;Schwamendingen;Slowakische Republik;4;0.0012535255405828893;4399;76
2011;Schwamendingen;Slowenien;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Somalia;18;0.005640864932623002;1748;76
2011;Schwamendingen;Spanien;40;0.012535255405828893;1124;76
2011;Schwamendingen;Sri Lanka;50;0.015669069257286117;977;76
2011;Schwamendingen;Staat unbekannt;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Südafrika;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Thailand;6;0.001880288310874334;3495;76
2011;Schwamendingen;Tschechische Republik;2;6.267627702914447e-4;5887;76
2011;Schwamendingen;Tunesien;17;0.00532748354747728;1816;76
2011;Schwamendingen;Türkei;86;0.02695079912253212;631;76
2011;Schwamendingen;Ukraine;5;0.0015669069257286117;3919;76
2011;Schwamendingen;Ungarn;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Usbekistan;1;3.1338138514572234e-4;7272;76
2011;Schwamendingen;Vereinigte Staaten;5;0.0015669069257286117;3919;76
2011;Schwamendingen;Vietnam;2;6.267627702914447e-4;5887;76
2011;Uto;Afghanistan;11;0.002690144289557349;2428;80
2011;Uto;Albanien;1;2.4455857177794083e-4;7272;80
2011;Uto;Algerien;4;9.782342871117633e-4;4399;80
2011;Uto;Angola;7;0.0017119100024455857;3180;80
2011;Uto;Armenien;2;4.891171435558817e-4;5887;80
2011;Uto;Aserbaidschan;2;4.891171435558817e-4;5887;80
2011;Uto;Äthiopien;2;4.891171435558817e-4;5887;80
2011;Uto;Australien;1;2.4455857177794083e-4;7272;80
2011;Uto;Bangladesh;9;0.0022010271460014674;2733;80
2011;Uto;Belarus;1;2.4455857177794083e-4;7272;80
2011;Uto;Belgien;2;4.891171435558817e-4;5887;80
2011;Uto;Bolivien;1;2.4455857177794083e-4;7272;80
2011;Uto;Bosnien-Herzegowina;15;0.003668378576669112;1955;80
2011;Uto;Brasilien;10;0.002445585717779408;2565;80
2011;Uto;Bulgarien;1;2.4455857177794083e-4;7272;80
2011;Uto;Chile;13;0.0031792614331132307;2166;80
2011;Uto;Côte d'Ivoire;6;0.001467351430667645;3495;80
2011;Uto;Dänemark;2;4.891171435558817e-4;5887;80
2011;Uto;Deutschland;121;0.02959158718513084;453;80
2011;Uto;Dominikanische Republik;13;0.0031792614331132307;2166;80
2011;Uto;Ecuador;1;2.4455857177794083e-4;7272;80
2011;Uto;Eritrea;16;0.003912937148447053;1886;80
2011;Uto;Frankreich;12;0.00293470286133529;2274;80
2011;Uto;Gambia;1;2.4455857177794083e-4;7272;80
2011;Uto;Ghana;4;9.782342871117633e-4;4399;80
2011;Uto;Griechenland;4;9.782342871117633e-4;4399;80
2011;Uto;Grossbritannien;24;0.00586940572267058;1503;80
2011;Uto;Indien;5;0.001222792858889704;3919;80
2011;Uto;Irak;18;0.004402054292002935;1748;80
2011;Uto;Iran;5;0.001222792858889704;3919;80
2011;Uto;Irland;1;2.4455857177794083e-4;7272;80
2011;Uto;Israel;1;2.4455857177794083e-4;7272;80
2011;Uto;Italien;89;0.021765712888236734;611;80
2011;Uto;Kamerun;1;2.4455857177794083e-4;7272;80
2011;Uto;Kirgistan;2;4.891171435558817e-4;5887;80
2011;Uto;Kolumbien;2;4.891171435558817e-4;5887;80
2011;Uto;Kongo (Brazzaville);1;2.4455857177794083e-4;7272;80
2011;Uto;Kosovo;36;0.00880410858400587;1202;80
2011;Uto;Kroatien;21;0.005135730007336757;1608;80
2011;Uto;Lettland;1;2.4455857177794083e-4;7272;80
2011;Uto;Liechtenstein;1;2.4455857177794083e-4;7272;80
2011;Uto;Mali;1;2.4455857177794083e-4;7272;80
2011;Uto;Marokko;9;0.0022010271460014674;2733;80
2011;Uto;Mexiko;3;7.336757153338225e-4;5028;80
2011;Uto;Mongolei;1;2.4455857177794083e-4;7272;80
2011;Uto;Montenegro;1;2.4455857177794083e-4;7272;80
2011;Uto;Nepal;1;2.4455857177794083e-4;7272;80
2011;Uto;Niederlande;5;0.001222792858889704;3919;80
2011;Uto;Nigeria;1;2.4455857177794083e-4;7272;80
2011;Uto;Nordmazedonien;29;0.0070921985815602835;1351;80
2011;Uto;Norwegen;2;4.891171435558817e-4;5887;80
2011;Uto;Österreich;16;0.003912937148447053;1886;80
2011;Uto;Pakistan;7;0.0017119100024455857;3180;80
2011;Uto;Peru;2;4.891171435558817e-4;5887;80
2011;Uto;Philippinen;1;2.4455857177794083e-4;7272;80
2011;Uto;Polen;3;7.336757153338225e-4;5028;80
2011;Uto;Portugal;78;0.019075568598679385;690;80
2011;Uto;Rumänien;5;0.001222792858889704;3919;80
2011;Uto;Russland;6;0.001467351430667645;3495;80
2011;Uto;Schweden;1;2.4455857177794083e-4;7272;80
2011;Uto;Schweiz;3169;0.7750061139642944;31;80
2011;Uto;Senegal;1;2.4455857177794083e-4;7272;80
2011;Uto;Serbien;71;0.0173636585962338;754;80
2011;Uto;Sierra Leone;1;2.4455857177794083e-4;7272;80
2011;Uto;Singapur;1;2.4455857177794083e-4;7272;80
2011;Uto;Slowakische Republik;1;2.4455857177794083e-4;7272;80
2011;Uto;Slowenien;1;2.4455857177794083e-4;7272;80
2011;Uto;Somalia;38;0.009293225727561751;1161;80
2011;Uto;Spanien;30;0.007336757153338224;1330;80
2011;Uto;Sri Lanka;42;0.010271460014673514;1092;80
2011;Uto;Syrien;2;4.891171435558817e-4;5887;80
2011;Uto;Thailand;3;7.336757153338225e-4;5028;80
2011;Uto;Togo;1;2.4455857177794083e-4;7272;80
2011;Uto;Tschechische Republik;6;0.001467351430667645;3495;80
2011;Uto;Tunesien;3;7.336757153338225e-4;5028;80
2011;Uto;Türkei;57;0.013939838591342627;911;80
2011;Uto;Ukraine;1;2.4455857177794083e-4;7272;80
2011;Uto;Ungarn;1;2.4455857177794083e-4;7272;80
2011;Uto;Vereinigte Staaten;14;0.0034238200048911714;2063;80
2011;Uto;Vietnam;4;9.782342871117633e-4;4399;80
2011;Waidberg;Afghanistan;5;0.0011761938367442955;3919;75
2011;Waidberg;Albanien;1;2.352387673488591e-4;7272;75
2011;Waidberg;Algerien;5;0.0011761938367442955;3919;75
2011;Waidberg;Angola;4;9.409550693954364e-4;4399;75
2011;Waidberg;Äthiopien;1;2.352387673488591e-4;7272;75
2011;Waidberg;Australien;4;9.409550693954364e-4;4399;75
2011;Waidberg;Belarus;1;2.352387673488591e-4;7272;75
2011;Waidberg;Belgien;5;0.0011761938367442955;3919;75
2011;Waidberg;Bosnien-Herzegowina;6;0.0014114326040931546;3495;75
2011;Waidberg;Brasilien;14;0.003293342742884027;2063;75
2011;Waidberg;Bulgarien;7;0.0016466713714420136;3180;75
2011;Waidberg;Chile;1;2.352387673488591e-4;7272;75
2011;Waidberg;China;11;0.00258762644083745;2428;75
2011;Waidberg;Côte d'Ivoire;3;7.057163020465773e-4;5028;75
2011;Waidberg;Deutschland;206;0.04845918607386497;275;75
2011;Waidberg;Dominikanische Republik;8;0.0018819101387908728;2923;75
2011;Waidberg;Eritrea;4;9.409550693954364e-4;4399;75
2011;Waidberg;Estland;1;2.352387673488591e-4;7272;75
2011;Waidberg;Finnland;5;0.0011761938367442955;3919;75
2011;Waidberg;Frankreich;15;0.0035285815102328866;1955;75
2011;Waidberg;Ghana;5;0.0011761938367442955;3919;75
2011;Waidberg;Griechenland;6;0.0014114326040931546;3495;75
2011;Waidberg;Grossbritannien;22;0.0051752528816749;1559;75
2011;Waidberg;Indien;6;0.0014114326040931546;3495;75
2011;Waidberg;Irak;6;0.0014114326040931546;3495;75
2011;Waidberg;Iran;3;7.057163020465773e-4;5028;75
2011;Waidberg;Irland;2;4.704775346977182e-4;5887;75
2011;Waidberg;Italien;91;0.021406727828746176;593;75
2011;Waidberg;Jamaika;2;4.704775346977182e-4;5887;75
2011;Waidberg;Japan;3;7.057163020465773e-4;5028;75
2011;Waidberg;Kamerun;1;2.352387673488591e-4;7272;75
2011;Waidberg;Kanada;1;2.352387673488591e-4;7272;75
2011;Waidberg;Kolumbien;4;9.409550693954364e-4;4399;75
2011;Waidberg;Kongo (Brazzaville);7;0.0016466713714420136;3180;75
2011;Waidberg;Korea (Süd-);2;4.704775346977182e-4;5887;75
2011;Waidberg;Kosovo;24;0.0056457304163726185;1503;75
2011;Waidberg;Kroatien;16;0.0037638202775817455;1886;75
2011;Waidberg;Kuba;1;2.352387673488591e-4;7272;75
2011;Waidberg;Lettland;1;2.352387673488591e-4;7272;75
2011;Waidberg;Liechtenstein;3;7.057163020465773e-4;5028;75
2011;Waidberg;Luxemburg;1;2.352387673488591e-4;7272;75
2011;Waidberg;Marokko;1;2.352387673488591e-4;7272;75
2011;Waidberg;Moldova;1;2.352387673488591e-4;7272;75
2011;Waidberg;Montenegro;2;4.704775346977182e-4;5887;75
2011;Waidberg;Neuseeland;3;7.057163020465773e-4;5028;75
2011;Waidberg;Nicaragua;1;2.352387673488591e-4;7272;75
2011;Waidberg;Niederlande;7;0.0016466713714420136;3180;75
2011;Waidberg;Nigeria;2;4.704775346977182e-4;5887;75
2011;Waidberg;Nordmazedonien;15;0.0035285815102328866;1955;75
2011;Waidberg;Österreich;28;0.006586685485768054;1379;75
2011;Waidberg;Pakistan;9;0.002117148906139732;2733;75
2011;Waidberg;Peru;5;0.0011761938367442955;3919;75
2011;Waidberg;Philippinen;3;7.057163020465773e-4;5028;75
2011;Waidberg;Polen;2;4.704775346977182e-4;5887;75
2011;Waidberg;Portugal;79;0.018583862620559867;681;75
2011;Waidberg;Rumänien;1;2.352387673488591e-4;7272;75
2011;Waidberg;Russland;8;0.0018819101387908728;2923;75
2011;Waidberg;Schweden;4;9.409550693954364e-4;4399;75
2011;Waidberg;Schweiz;3357;0.78969654199012;23;75
2011;Waidberg;Serbien;49;0.011526699600094096;990;75
2011;Waidberg;Slowakische Republik;7;0.0016466713714420136;3180;75
2011;Waidberg;Somalia;15;0.0035285815102328866;1955;75
2011;Waidberg;Spanien;28;0.006586685485768054;1379;75
2011;Waidberg;Sri Lanka;31;0.007292401787814632;1308;75
2011;Waidberg;Staat unbekannt;1;2.352387673488591e-4;7272;75
2011;Waidberg;Sudan;2;4.704775346977182e-4;5887;75
2011;Waidberg;Thailand;4;9.409550693954364e-4;4399;75
2011;Waidberg;Togo;3;7.057163020465773e-4;5028;75
2011;Waidberg;Tschechische Republik;1;2.352387673488591e-4;7272;75
2011;Waidberg;Tunesien;3;7.057163020465773e-4;5028;75
2011;Waidberg;Türkei;48;0.011291460832745237;1009;75
2011;Waidberg;Ukraine;2;4.704775346977182e-4;5887;75
2011;Waidberg;Ungarn;3;7.057163020465773e-4;5028;75
2011;Waidberg;Venezuela;1;2.352387673488591e-4;7272;75
2011;Waidberg;Vereinigte Staaten;11;0.00258762644083745;2428;75
2011;Zürichberg;Angola;3;0.001015916017609211;5028;59
2011;Zürichberg;Belgien;1;3.386386725364037e-4;7272;59
2011;Zürichberg;Bosnien-Herzegowina;2;6.772773450728074e-4;5887;59
2011;Zürichberg;Brasilien;2;6.772773450728074e-4;5887;59
2011;Zürichberg;Bulgarien;1;3.386386725364037e-4;7272;59
2011;Zürichberg;China;2;6.772773450728074e-4;5887;59
2011;Zürichberg;Côte d'Ivoire;1;3.386386725364037e-4;7272;59
2011;Zürichberg;Dänemark;5;0.0016931933626820183;3919;59
2011;Zürichberg;Deutschland;194;0.0656959024720623;294;59
2011;Zürichberg;Dominikanische Republik;3;0.001015916017609211;5028;59
2011;Zürichberg;Finnland;2;6.772773450728074e-4;5887;59
2011;Zürichberg;Frankreich;30;0.01015916017609211;1330;59
2011;Zürichberg;Griechenland;3;0.001015916017609211;5028;59
2011;Zürichberg;Grossbritannien;13;0.0044023027429732475;2166;59
2011;Zürichberg;Indien;4;0.0013545546901456147;4399;59
2011;Zürichberg;Irak;4;0.0013545546901456147;4399;59
2011;Zürichberg;Iran;2;6.772773450728074e-4;5887;59
2011;Zürichberg;Irland;4;0.0013545546901456147;4399;59
2011;Zürichberg;Israel;4;0.0013545546901456147;4399;59
2011;Zürichberg;Italien;27;0.009143244158482899;1412;59
